package,fun,coverage
plot3D,color3D,0.6176470588235294
plot3D,contour2D,0.59
plot3D,contour3D,0.8048780487804879
plot3D,contourfunc,0.9230769230769231
plot3D,ContourLines,0.42857142857142855
plot3D,createcolors,1
plot3D,createisosurf,0.7
plot3D,createpoly,1
plot3D,createsegms,0.7222222222222222
plot3D,createsurfs,0.5111111111111111
plot3D,createvoxel,0.5833333333333334
plot3D,drawallcols,1
plot3D,drawcolkey,0.8369565217391305
plot3D,drawfullbox,0.8125
plot3D,expand.sort,1
plot3D,expanddots,0
plot3D,expanddotslist,1
plot3D,expandsortdots,0
plot3D,extend,1
plot3D,extend.na,1
plot3D,extendvec,1
plot3D,extractdots,0
plot3D,facetcols,0.7142857142857143
plot3D,facetcols.light,1
plot3D,facetcols.shade,0.8181818181818182
plot3D,facetcols.shadelight,0.9
plot3D,facetcols.tri,0.9
plot3D,facetcolsImage,0.7659574468085106
plot3D,FindInterval,1
plot3D,getplist,1
plot3D,gg.col,1
plot3D,gg2.col,1
plot3D,grid.panels,0.9487179487179487
plot3D,hist3D,0.6910994764397905
plot3D,image2D,1
plot3D,image2D.array,0.803921568627451
plot3D,image2D.default,0
plot3D,image2D.list,0.3942307692307692
plot3D,image2D.matrix,0.7741935483870968
plot3D,image3D,0.9259259259259259
plot3D,ImageNULL,0
plot3D,ImageOcean,1
plot3D,initplist,1
plot3D,is.colkey,0.9230769230769231
plot3D,isosurf3D,0.8620689655172413
plot3D,ispresent,0.75
plot3D,jet.col,1
plot3D,jet2.col,1
plot3D,key.parleg,1
plot3D,lines2D,1
plot3D,lines3D,0
plot3D,mapimg,0.9230769230769231
plot3D,MeanColors,1
plot3D,meangrid,1
plot3D,meangrid.na,1
plot3D,mesh,1
plot3D,Mgrid.array,1
plot3D,Mgrid.matrix,1
plot3D,newlim,0.625
plot3D,normal.matrix,0.9032258064516129
plot3D,normal.points,1
plot3D,normal.points.tri,1
plot3D,overrulepar,0.8
plot3D,paintit,0.8913043478260869
plot3D,persp3D,0.6875
plot3D,persp3Db,0
plot3D,perspbox,0.9666666666666667
plot3D,plistcolkey,1
plot3D,plot.CI.2d,1
plot3D,plot.plist,0.7777777777777778
plot3D,plot.struct.3D,1
plot3D,plot2D,0.7380952380952381
plot3D,plot2Dplist,0
plot3D,plotbox,1
plot3D,plotdev,1
plot3D,plotlist3D,0.9285714285714286
plot3D,points2D,0
plot3D,points3D,1
plot3D,polyfill,0.2894736842105263
plot3D,polyfill2D,0.8947368421052632
plot3D,polygon2D,0.8333333333333334
plot3D,polygon3D,0.7078651685393258
plot3D,proj3D,0.9347826086956522
plot3D,project,0.8333333333333334
plot3D,ramp.col,1
plot3D,rect2D,1
plot3D,rect3D,0.6627906976744186
plot3D,refresh,0
plot3D,remapxy,0.95
plot3D,remapxyNA,0
plot3D,repdots,0.6666666666666666
plot3D,ribbon3D,0.7857142857142857
plot3D,scatter2D,0.8589743589743589
plot3D,scatter3D,0.8633879781420765
plot3D,Segments,0
plot3D,segments2D,1
plot3D,segments3D,0.7142857142857143
plot3D,selectplist,0.6747967479674797
plot3D,setalpha,1
plot3D,setdots,1
plot3D,setlim,1
plot3D,setplist,1
plot3D,setplotpar,0.9230769230769231
plot3D,setuplight,1
plot3D,slice3D,0.84375
plot3D,slicecont3D,0.625
plot3D,Sortlist,1
plot3D,sortlistvec,1
plot3D,spheresurf3D,0.5675675675675675
plot3D,splitdotpersp,0.8695652173913043
plot3D,splitpardots,0.6956521739130435
plot3D,start2Dplot,0.84
plot3D,surf3D,0.7307692307692307
plot3D,text2D,0.68
plot3D,text3D,0.7796610169491526
plot3D,trans3D,1
plot3D,transmat,1
plot3D,triangle3D,0.582089552238806
plot3D,update.3D,0.8504672897196262
plot3D,variablecol,0.8
plot3D,visibility,1
plot3D,voxel3D,0.7142857142857143
plot3D,XYimage,0.8148148148148148
plotly,.plot_store,0
plotly,%()%,0.6666666666666666
plotly,%||%,1
plotly,%|D|%,1
plotly,add_annotations,0.8888888888888888
plotly,add_area,0
plotly,add_bars,0.8333333333333334
plotly,add_boxplot,0.8333333333333334
plotly,add_choropleth,0
plotly,add_contour,0
plotly,add_data,0.875
plotly,add_fun,1
plotly,add_heatmap,0.8571428571428571
plotly,add_histogram,0.8333333333333334
plotly,add_histogram2d,0
plotly,add_histogram2dcontour,0
plotly,add_image,0.9411764705882353
plotly,add_lines,0.875
plotly,add_markers,0.875
plotly,add_mesh,0
plotly,add_paths,0.875
plotly,add_pie,0.8333333333333334
plotly,add_polygons,0
plotly,add_ribbons,0.8571428571428571
plotly,add_scattergeo,0
plotly,add_segments,0
plotly,add_sf,0.8947368421052632
plotly,add_surface,0
plotly,add_table,0
plotly,add_text,0.8888888888888888
plotly,add_trace,0.8888888888888888
plotly,add_trace_classed,1
plotly,aes2plotly,0.7777777777777778
plotly,alpha_inherit,1
plotly,animation_button,1
plotly,animation_button_create,1
plotly,animation_button_supply,1
plotly,animation_opts,1
plotly,animation_opts_defaults,1
plotly,animation_opts_format,0.6666666666666666
plotly,animation_slider,0.7142857142857143
plotly,animation_slider_create,1
plotly,animation_slider_supply,1
plotly,api,0
plotly,api_auth,0
plotly,api_check_endpoint,0
plotly,api_create,0
plotly,api_create.data.frame,0
plotly,api_create.plotly,0
plotly,api_download_file,0
plotly,api_download_grid,0
plotly,api_download_plot,0
plotly,api_endpoints,0
plotly,api_expect_filetype,0
plotly,api_grid_url,0
plotly,api_headers,0
plotly,api_lookup_file,0
plotly,api_pave_path,0
plotly,api_plot_url,0
plotly,api_srcify,0
plotly,append_class,0
plotly,arrange_.plotly,0
plotly,arrange_safe,1
plotly,array_ok,1
plotly,as_widget,0.6
plotly,attrs_name_check,1
plotly,attrs_selected,0.8
plotly,bbox,1
plotly,bboxes2range,1
plotly,bold,1
plotly,br,1
plotly,can_be_numeric,1
plotly,cartesian2geo,1
plotly,cat_profile,0
plotly,coerce_attr_defaults,1
plotly,colorbar,1
plotly,colorbar_built,0.9459459459459459
plotly,colorscale_json,0.7222222222222222
plotly,colorway,1
plotly,colorway_retrain,1
plotly,colourPickerLib,1
plotly,compact,1
plotly,config,0.9444444444444444
plotly,correct_orca,0
plotly,crosstalk_key,1
plotly,default,1
plotly,deparse2,1
plotly,dependency_dir,1
plotly,df2grid,0
plotly,distinct_.plotly,0
plotly,do_.plotly,0
plotly,dots2plots,0.8888888888888888
plotly,easingOpts,1
plotly,embed_notebook,0
plotly,embed_notebook.plotly,0
plotly,ensure_one,0.7777777777777778
plotly,eval_attr,1
plotly,event_data,0
plotly,event_data_events,1
plotly,event_register,1
plotly,event_unregister,1
plotly,export,0
plotly,faced,0.8333333333333334
plotly,filter_.plotly,1
plotly,filter_to_src,0
plotly,fit_bounds,0.8108108108108109
plotly,fortify_sf,0.9473684210526315
plotly,fortify.SharedData,1
plotly,from_JSON,0
plotly,gdef2trace,1
plotly,geo2cartesian,1
plotly,geom2trace,1
plotly,geom2trace.default,0
plotly,geom2trace.GeomBar,1
plotly,geom2trace.GeomBlank,1
plotly,geom2trace.GeomBoxplot,1
plotly,geom2trace.GeomErrorbar,1
plotly,geom2trace.GeomErrorbarh,1
plotly,geom2trace.GeomPath,1
plotly,geom2trace.GeomPoint,1
plotly,geom2trace.GeomPolygon,1
plotly,geom2trace.GeomText,1
plotly,geom2trace.GeomTile,1
plotly,get_domain,0.6666666666666666
plotly,get_domains,0.8214285714285714
plotly,get_figure,0
plotly,get_kwargs,0
plotly,get_xy,0
plotly,getLevels,1
plotly,getUnitType,1
plotly,gg2list,0.9664268585131894
plotly,ggfun,1
plotly,ggplot.plotly,0
plotly,ggplotly,1
plotly,ggplotly.ggmatrix,0.9583333333333334
plotly,ggplotly.ggplot,1
plotly,ggplotly.NULL,0
plotly,ggplotly.plotly,0
plotly,ggtype,1
plotly,glTypes,1
plotly,grab,0
plotly,group_by_.plotly,0.8
plotly,group2NA,0.9310344827586207
plotly,groups.plotly,1
plotly,has_attr,0.6666666666666666
plotly,has_color_array,1
plotly,has_colorbar,1
plotly,has_facet,1
plotly,has_fill,1
plotly,has_group,1
plotly,has_legend,1
plotly,has_line,1
plotly,has_marker,0
plotly,has_text,1
plotly,hide_colorbar,0.875
plotly,hide_guides,0
plotly,hide_legend,1
plotly,highlight,0.7391304347826086
plotly,highlight_defaults,1
plotly,highlight_key,1
plotly,hover_on,1
plotly,i,1
plotly,is_ani_button,1
plotly,is_ani_slider,1
plotly,is_blank,1
plotly,is_geo,1
plotly,is_mapbox,1
plotly,is_rstudio,1
plotly,is_sf,0.6666666666666666
plotly,is_subplot,1
plotly,is_tidy,1
plotly,is_type,1
plotly,is.colorbar,1
plotly,is.default,1
plotly,is.discrete,1
plotly,is.evaled,0
plotly,is.file,0
plotly,is.formula,0
plotly,is.grid,0
plotly,is.NullOb,0
plotly,is.plot,0
plotly,is.plotly,1
plotly,is.proxy,0
plotly,is.TeX,1
plotly,is.webgl,0
plotly,is3d,1
plotly,italic,0
plotly,json_content,0
plotly,knit_print.api_grid,0
plotly,knit_print.api_grid_local,0
plotly,knit_print.api_plot,0
plotly,last_plot,0
plotly,layers2layout,1
plotly,layers2traces,1
plotly,layout,1
plotly,layout.matrix,0
plotly,layout.plotly,0.8333333333333334
plotly,layout.shiny.tag.list,0
plotly,list2df,0.8333333333333334
plotly,locale_dependency,0.75
plotly,lty2dash,1
plotly,make_error,1
plotly,make_label,1
plotly,make_panel_border,1
plotly,make_strip_rect,1
plotly,map_color,0.837037037037037
plotly,map_linetype,1
plotly,map_size,0.9649122807017544
plotly,map_symbol,0.9
plotly,mapbox_token,0.75
plotly,mathjax_cdn,1
plotly,mathjax_local,0
plotly,mathjax_path,0
plotly,mm2pixels,0.75
plotly,modify_list,1
plotly,mutate_.plotly,1
plotly,names2,1
plotly,new_id,1
plotly,npscales,1
plotly,offline,0
plotly,orca,0
plotly,orca_available,0
plotly,orca_serve,0
plotly,orca_version,0
plotly,partial_bundle,0.8571428571428571
plotly,pch2symbol,1
plotly,plot_dendro,0
plotly,plot_geo,0.5714285714285714
plotly,plot_ly,0.8055555555555556
plotly,plot_mapbox,0
plotly,plotly,0
plotly,plotly_build,1
plotly,plotly_build.gg,1
plotly,plotly_build.list,0
plotly,plotly_build.NULL,0
plotly,plotly_build.plotly,0.9570552147239264
plotly,plotly_data,0.8666666666666667
plotly,plotly_empty,1
plotly,plotly_example,0
plotly,plotly_iframe,0
plotly,plotly_IMAGE,0
plotly,plotly_json,0.6
plotly,plotly_POST,0
plotly,plotlyHtmlwidgetsCSS,1
plotly,plotlyjs_methods,0
plotly,plotlyjsBundle,1
plotly,plotlyjsBundleIDX,0.8333333333333334
plotly,plotlyMainBundle,1
plotly,plotlyOutput,0
plotly,plotlyProxy,0
plotly,plotlyProxyInvoke,0
plotly,populate_categorical_axes,0.9259259259259259
plotly,prefix_class,1
plotly,prepareWidget,0
plotly,print.api,0
plotly,print.api_grid,0
plotly,print.api_grid_local,0
plotly,print.api_plot,0
plotly,print.plotly_data,1
plotly,process,0
plotly,process.api_image,0
plotly,process.api_plot,0
plotly,process.default,0
plotly,rangeslider,0.8
plotly,raster2uri,1
plotly,re_place,0
plotly,rect2shape,1
plotly,register_plot_events,0
plotly,registerFrames,0.9411764705882353
plotly,relay_error,0
plotly,relay_type,1
plotly,remove_class,1
plotly,remove_typedarray_polyfill,0
plotly,rename_.plotly,0
plotly,renderPlotly,0
plotly,replace_class,0
plotly,reposition,1
plotly,retain,0.8333333333333334
plotly,rgb2hex,1
plotly,ribbon_dat,1
plotly,rm_asis,0.8888888888888888
plotly,rmNullObs,0
plotly,schema,0.5
plotly,select_.plotly,0
plotly,selectizeLib,0
plotly,set_last_plot,1
plotly,setPrototypeOfPolyfill,0
plotly,sf_default_attrs,0.5714285714285714
plotly,sf_key,1
plotly,shiny_defaults_set,1
plotly,shiny_event_add,1
plotly,shiny_event_defaults,1
plotly,shiny_event_remove,1
plotly,showRGB,0.875
plotly,signup,0
plotly,slice_.plotly,1
plotly,special_attrs,1
plotly,split_on,1
plotly,st_cast_crs,0.9
plotly,strip_alpha,0
plotly,style,0.9166666666666666
plotly,subplot,0.9411764705882353
plotly,summarise_.plotly,1
plotly,supply_defaults,0.9565217391304348
plotly,supply_highlight_attrs,0.8571428571428571
plotly,supplyUserPalette,1
plotly,TeX,1
plotly,text2font,1
plotly,to_basic,1
plotly,to_basic.default,1
plotly,to_basic.GeomAbline,1
plotly,to_basic.GeomAnnotationMap,1
plotly,to_basic.GeomArea,1
plotly,to_basic.GeomBoxplot,1
plotly,to_basic.GeomCol,1
plotly,to_basic.GeomContour,1
plotly,to_basic.GeomCrossbar,1
plotly,to_basic.GeomDensity,1
plotly,to_basic.GeomDensity2d,1
plotly,to_basic.GeomDotplot,0
plotly,to_basic.GeomErrorbar,1
plotly,to_basic.GeomErrorbarh,1
plotly,to_basic.GeomHex,1
plotly,to_basic.GeomHline,1
plotly,to_basic.GeomJitter,0
plotly,to_basic.GeomLine,1
plotly,to_basic.GeomLinerange,0.8
plotly,to_basic.GeomMap,1
plotly,to_basic.GeomPointrange,0
plotly,to_basic.GeomQuantile,1
plotly,to_basic.GeomRaster,0
plotly,to_basic.GeomRasterAnn,1
plotly,to_basic.GeomRect,1
plotly,to_basic.GeomRibbon,1
plotly,to_basic.GeomRug,1
plotly,to_basic.GeomSegment,1
plotly,to_basic.GeomSf,1
plotly,to_basic.GeomSmooth,0.8888888888888888
plotly,to_basic.GeomSpoke,1
plotly,to_basic.GeomStep,1
plotly,to_basic.GeomTile,0.5
plotly,to_basic.GeomViolin,1
plotly,to_basic.GeomVline,1
plotly,to_JSON,1
plotly,to_milliseconds,0.8
plotly,toRGB,0.95
plotly,toWebGL,1
plotly,toWidget,0
plotly,trace_replace,0.875
plotly,traceify,0.9444444444444444
plotly,train_data,0.3333333333333333
plotly,translate_linebreaks,1
plotly,transmute_.plotly,0
plotly,try_file,0
plotly,try_library,0.6666666666666666
plotly,tryFALSE,1
plotly,tryNULL,1
plotly,typedArrayPolyfill,1
plotly,ungroup.plotly,0
plotly,uniq,1
plotly,unitConvert,0.7857142857142857
plotly,user_specified,1
plotly,verify,0
plotly,verify_arrays,1
plotly,verify_attr,1
plotly,verify_attr_names,1
plotly,verify_attr_spec,1
plotly,verify_colorscale,1
plotly,verify_guides,1
plotly,verify_hovermode,1
plotly,verify_key_type,1
plotly,verify_mathjax,0.75
plotly,verify_mode,0.6923076923076923
plotly,verify_orientation,1
plotly,verify_partial_bundle,0.3125
plotly,verify_scattergl_platform,0.25
plotly,verify_showlegend,1
plotly,verify_type,0.8275862068965517
plotly,verify_webgl,1
plotly,verifyUnit,1
plotrix,ablineclip,1
plotrix,add.ps,0
plotrix,addtable2plot,0.6842105263157895
plotrix,arctext,0.8666666666666667
plotrix,axis.break,0.5952380952380952
plotrix,axis.mult,0.7241379310344828
plotrix,barlabels,0.9375
plotrix,barNest,0.9767441860465116
plotrix,barp,0.8367346938775511
plotrix,battleship.plot,0.6521739130434783
plotrix,bin.wind.records,0.9
plotrix,binciW,0.7142857142857143
plotrix,binciWl,1
plotrix,binciWu,1
plotrix,box.heresy,0.8823529411764706
plotrix,boxed.labels,0.6875
plotrix,brkdn.plot,0.5675675675675675
plotrix,brkdnNest,0.8484848484848485
plotrix,bumpchart,0.9310344827586207
plotrix,categoryReshape,0.9166666666666666
plotrix,centipede.plot,0.4805194805194805
plotrix,clean.args,0.6923076923076923
plotrix,clock24.plot,0.7777777777777778
plotrix,clplot,0.7534246575342466
plotrix,cluster.overplot,0.84375
plotrix,clustered.dotplots,0.9696969696969697
plotrix,color.axis,0.7692307692307693
plotrix,color.gradient,1
plotrix,color.id,1
plotrix,color.legend,1
plotrix,color.scale,0.9253731343283582
plotrix,color.scale.lines,0.625
plotrix,color2D.matplot,0.8928571428571429
plotrix,corner.label,1
plotrix,count.overplot,0.7959183673469388
plotrix,cylindrect,1
plotrix,dendroPlot,0.9166666666666666
plotrix,densityGrid,0.8
plotrix,diamondplot,0.975609756097561
plotrix,dispersion,0.6923076923076923
plotrix,display.overplots,0
plotrix,dotplot.mtb,0
plotrix,draw.arc,0.9714285714285714
plotrix,draw.circle,0.9166666666666666
plotrix,draw.ellipse,0.7884615384615384
plotrix,draw.radial.line,1
plotrix,draw.tilted.sector,0.8333333333333334
plotrix,drawNestedBars,0.975609756097561
plotrix,drawSectorAnnulus,0.5384615384615384
plotrix,ehplot,0.9642857142857143
plotrix,election,1
plotrix,emptyspace,0.9464285714285714
plotrix,fan.plot,0.7938144329896907
plotrix,feather.plot,0.9130434782608695
plotrix,fill.corner,1
plotrix,find_overplots,0
plotrix,floating.pie,0.8285714285714286
plotrix,fullaxis,0.9166666666666666
plotrix,furc,0.631578947368421
plotrix,gantt.chart,0.8235294117647058
plotrix,gap.barplot,0.864406779661017
plotrix,gap.boxplot,0.7386363636363636
plotrix,gap.plot,0.7711864406779662
plotrix,get_axispos3d,0.9166666666666666
plotrix,get.breaks,0.4
plotrix,get.gantt.info,0.3333333333333333
plotrix,get.segs,1
plotrix,get.soil.texture,0
plotrix,get.tablepos,0
plotrix,get.triprop,0
plotrix,getFigCtr,1
plotrix,getIntersectList,0
plotrix,getMarginWidth,0.8333333333333334
plotrix,getYmult,0.7142857142857143
plotrix,gradient.rect,0.8620689655172413
plotrix,hexagon,1
plotrix,histStack,1
plotrix,histStack.default,0.7222222222222222
plotrix,histStack.formula,0.75
plotrix,intersectDiagram,0.972972972972973
plotrix,jiggle,1
plotrix,joyPlot,0.8048780487804879
plotrix,kiteChart,0.84375
plotrix,labbePlot,0.9047619047619048
plotrix,ladderplot,1
plotrix,ladderplot.default,0.8888888888888888
plotrix,legendg,0.62
plotrix,lengthKey,1
plotrix,listDepth,1
plotrix,makeDendrite,1
plotrix,makeDensityMatrix,0.7586206896551724
plotrix,makeIntersectList,1
plotrix,maxEmptyRect,0.9024390243902439
plotrix,mtext3d,1
plotrix,multhist,1
plotrix,multivari,0
plotrix,multsymbolbox,1
plotrix,oz.windrose,1
plotrix,oz.windrose.legend,1
plotrix,p2p_arrows,1
plotrix,panes,0.8
plotrix,pasteCols,1
plotrix,paxis3d,0.9615384615384616
plotrix,perspx,0.3333333333333333
plotrix,pie.labels,0.875
plotrix,pie3D,0.875
plotrix,pie3D.labels,0.8571428571428571
plotrix,placeLabels,0
plotrix,plot_bg,1
plotrix,plot.dendrite,0.8888888888888888
plotrix,plotCI,0.8656716417910447
plotrix,plotH,1
plotrix,plotH.default,0.9310344827586207
plotrix,plotH.formula,0.75
plotrix,polar.plot,0.8333333333333334
plotrix,polygon.shadow,0.7777777777777778
plotrix,print.brklist,1
plotrix,propbrk,0.6666666666666666
plotrix,psegments3d,0.7272727272727273
plotrix,ptext3d,0.4
plotrix,pyramid.plot,0.8024691358024691
plotrix,radial.grid,0.8235294117647058
plotrix,radial.pie,0.828125
plotrix,radial.plot,0.8629032258064516
plotrix,radial.plot.labels,0.8235294117647058
plotrix,radialtext,0.9767441860465116
plotrix,raw.means.plot,0.8951612903225806
plotrix,raw.means.plot2,0
plotrix,rectFill,0.9032258064516129
plotrix,remove.args,1
plotrix,rescale,0.5625
plotrix,revaxis,0.8095238095238095
plotrix,ruginv,0.7058823529411765
plotrix,seats,1
plotrix,size_n_color,0.7708333333333334
plotrix,sizeplot,0.625
plotrix,sizetree,0.9821428571428571
plotrix,sliceArray,1
plotrix,smoothColors,0.7837837837837838
plotrix,soil.texture,1
plotrix,soil.texture.uk,0.9666666666666667
plotrix,spread.labels,0.6444444444444445
plotrix,spreadout,0.975
plotrix,stackpoly,0.875
plotrix,staircase.plot,1
plotrix,staircasePlot,0.6666666666666666
plotrix,starPie,0.8
plotrix,staxlab,0.7435897435897436
plotrix,std.error,0.5454545454545454
plotrix,sumbrk,1
plotrix,sumDendrite,1
plotrix,symbolbarplot,0.5915492957746479
plotrix,symbolbox,0.9142857142857143
plotrix,tab.title,1
plotrix,taylor.diagram,0.889763779527559
plotrix,textbox,0.9387755102040817
plotrix,thigmophobe,0.8666666666666667
plotrix,thigmophobe.labels,0.6111111111111112
plotrix,triax.abline,0.5882352941176471
plotrix,triax.fill,1
plotrix,triax.frame,0.9733333333333334
plotrix,triax.plot,1
plotrix,triax.points,0.7586206896551724
plotrix,tsxpos,0.75
plotrix,twoord.plot,0.7395833333333334
plotrix,twoord.stackplot,1
plotrix,valid.n,1
plotrix,vectorField,0.9130434782608695
plotrix,violin_plot,0.8813559322033898
plotrix,weighted.hist,0.725
plotrix,zoomInPlot,0.875
pls,biplot.mvr,0
pls,cancorr,0.8518518518518519
pls,coef.mvr,1
pls,coefplot,0.514018691588785
pls,compnames,1
pls,corrplot,0.49122807017543857
pls,CorrXY,0
pls,cppls,1
pls,cppls.fit,0.9302325581395349
pls,crossval,0.7777777777777778
pls,cvsegments,0.9333333333333333
pls,delete.intercept,0.9
pls,explvar,1
pls,fitted.mvr,1
pls,jack.test,1
pls,kernelpls.fit,0.9868421052631579
pls,lapplyFunc,0.9375
pls,loading.weights,0
pls,loadingplot,1
pls,loadingplot.default,0.43956043956043955
pls,loadings,1
pls,loadings.default,0.8
pls,lw_bestpar,0
pls,makepredictcall.msc,0.75
pls,makepredictcall.stdized,0.8571428571428571
pls,model.frame.mvr,0.3333333333333333
pls,model.matrix.mvr,0.8888888888888888
pls,msc,1
pls,MSEP,1
pls,MSEP.mvr,0.9375
pls,mvr,0.8666666666666667
pls,mvrCv,0.8888888888888888
pls,mvrValstats,0.9523809523809523
pls,naExcludeMvr,0.8461538461538461
pls,norm,1
pls,oscorespls.fit,0.9550561797752809
pls,pcr,1
pls,plot.loadings,0
pls,plot.mvr,1
pls,plot.mvrVal,0.4888888888888889
pls,plot.scores,0
pls,pls.options,0.9473684210526315
pls,plsr,1
pls,predict.msc,0.6666666666666666
pls,predict.mvr,0.9090909090909091
pls,predict.stdized,0.5714285714285714
pls,prednames,0.6666666666666666
pls,predplot,1
pls,predplot.default,0
pls,predplot.mvr,0.5657894736842105
pls,predplotXy,0.6
pls,print.jacktest,1
pls,print.mvr,0.5263157894736842
pls,print.mvrVal,1
pls,R2,1
pls,R2.mvr,0.9565217391304348
pls,randomiz.test,1
pls,Rcal,1
pls,RcalP,0
pls,residuals.mvr,1
pls,respnames,1
pls,RMSEP,1
pls,RMSEP.mvr,1
pls,scoreplot,1
pls,scoreplot.default,0.30303030303030304
pls,scores,1
pls,scores.default,0.8
pls,selectNcomp,0.875
pls,simpls.fit,0.9733333333333334
pls,stdize,0.9047619047619048
pls,summary.mvr,0.9545454545454546
pls,svdpc.fit,0.9787234042553191
pls,validationplot,0
pls,var.jack,0.8666666666666667
pls,widekernelpls.fit,0.9565217391304348
pls,Yloadings,0
pls,Yscores,0
plyr,.,1
plyr,.join_all,1
plyr,.join_first,0.9545454545454546
plyr,.matrix_to_df,1
plyr,.onUnload,0
plyr,.rlply_worker,0.9259259259259259
plyr,.wrapped_expr_to_fun,1
plyr,[.idf,0.9642857142857143
plyr,[.indexed,0
plyr,[.quoted,1
plyr,[.split,1
plyr,[[.idf,1
plyr,[[.indexed_array,1
plyr,[[.indexed_df,1
plyr,%||%,1
plyr,a_ply,1
plyr,aaply,1
plyr,adply,1
plyr,allocate_column,0.9827586206896551
plyr,alply,1
plyr,amv_dim,1
plyr,amv_dimnames,1
plyr,arrange,1
plyr,as.data.frame.function,1
plyr,as.data.frame.idf,0
plyr,as.list.indexed,1
plyr,as.list.split,1
plyr,as.quoted,1
plyr,as.quoted.call,0
plyr,as.quoted.character,1
plyr,as.quoted.factor,0
plyr,as.quoted.formula,0.7857142857142857
plyr,as.quoted.name,1
plyr,as.quoted.NULL,1
plyr,as.quoted.numeric,0
plyr,as.quoted.quoted,1
plyr,c.quoted,1
plyr,cat_line,1
plyr,catcolwise,1
plyr,colwise,0.9285714285714286
plyr,compact,1
plyr,count,0.9523809523809523
plyr,create_progress_bar,1
plyr,d_ply,1
plyr,daply,1
plyr,ddply,1
plyr,defaults,1
plyr,desc,1
plyr,dim.idf,1
plyr,dims,1
plyr,dlply,1
plyr,each,0.96875
plyr,empty,1
plyr,eval.quoted,0.9285714285714286
plyr,extract_col_rows,0.8
plyr,extract_rows,1
plyr,failwith,1
plyr,here,1
plyr,id_var,0.8333333333333334
plyr,idata.frame,1
plyr,indexed_array,0.875
plyr,indexed_df,1
plyr,is.discrete,1
plyr,is.formula,1
plyr,is.quoted,1
plyr,isplit2,0
plyr,join,1
plyr,join_all,1
plyr,join_ids,1
plyr,join.keys,1
plyr,l_ply,0.6578947368421053
plyr,laply,0.75
plyr,ldply,1
plyr,length.indexed,1
plyr,length.indexed_array,1
plyr,liply,0
plyr,list_to_array,1
plyr,list_to_dataframe,0.9487179487179487
plyr,list_to_vector,0.8333333333333334
plyr,llply,0.7954545454545454
plyr,loop_apply,1
plyr,m_ply,0.75
plyr,make_assignment_call,1
plyr,make_names,1
plyr,maply,1
plyr,mapvalues,0.9285714285714286
plyr,match_df,1
plyr,mdply,1
plyr,mlply,1
plyr,mutate,1
plyr,name_rows,1
plyr,names.idf,1
plyr,names.indexed,1
plyr,names.indexed_array,1
plyr,names.quoted,1
plyr,ninteraction,1
plyr,nlevels,1
plyr,numcolwise,1
plyr,nunique,1
plyr,output_template,1
plyr,print.indexed,1
plyr,print.quoted,1
plyr,print.split,1
plyr,progress_none,1
plyr,progress_text,1
plyr,progress_time,1
plyr,progress_tk,0
plyr,progress_win,0
plyr,quickdf,1
plyr,r_ply,1
plyr,raply,1
plyr,rbind.fill,0.8888888888888888
plyr,rbind.fill.matrix,0.95
plyr,rdply,1
plyr,reduce_dim,1
plyr,rename,1
plyr,revalue,1
plyr,rlply,1
plyr,round_any,1
plyr,round_any.numeric,1
plyr,round_any.POSIXct,1
plyr,setup_parallel,0
plyr,show_time,0.4
plyr,splat,1
plyr,split_labels,0.875
plyr,splitter_a,0.9705882352941176
plyr,splitter_d,1
plyr,str_rep,1
plyr,strip_splits,1
plyr,summarize,1
plyr,take,1
plyr,true,1
plyr,try_default,1
plyr,tryapply,1
plyr,tryNULL,1
plyr,txtTimerBar,0.92
plyr,ulevels,1
plyr,unrowname,1
plyr,vaggregate,1
plyr,NA,1
poLCA,coef.poLCA,0
poLCA,plot.poLCA,0
poLCA,poLCA,0.8735632183908046
poLCA,poLCA.compress,1
poLCA,poLCA.dLL2dBeta.C,1
poLCA,poLCA.entropy,1
poLCA,poLCA.makeplot.dich,0
poLCA,poLCA.makeplot.poly,0
poLCA,poLCA.postClass.C,1
poLCA,poLCA.posterior,0.6666666666666666
poLCA,poLCA.predcell,0.6428571428571429
poLCA,poLCA.probHat.C,1
poLCA,poLCA.reorder,1
poLCA,poLCA.se,1
poLCA,poLCA.simdata,0.703125
poLCA,poLCA.table,0.7543859649122807
poLCA,poLCA.unvectorize,1
poLCA,poLCA.updatePrior,1
poLCA,poLCA.vectorize,1
poLCA,poLCA.ylik.C,1
poLCA,print.poLCA,0.8717948717948718
poLCA,rmulti,1
poLCA,vcov.poLCA,0
poLCA,NA,0.97
polyclip,.onAttach,1
polyclip,aspolygonlist,1
polyclip,ensuredouble,1
polyclip,ensurexydouble,1
polyclip,pointinpolygon,0.8888888888888888
polyclip,polyclip,0.8
polyclip,polylineoffset,0.8214285714285714
polyclip,polyminkowski,0.75
polyclip,polyoffset,0.8636363636363636
polyclip,polysimplify,0.8571428571428571
polyclip,validpoly,1
polyclip,validxy,1
polyclip,xrange,1
polyclip,yrange,1
polyclip,NA,0.6528444139821796
polycor,as.matrix.hetcor,0
polycor,binBvn,1
polycor,chisq,1
polycor,hetcor,1
polycor,hetcor.data.frame,0.75
polycor,hetcor.default,1
polycor,polychor,0.746268656716418
polycor,polyserial,0.71698113207547165
polycor,print.hetcor,0.8333333333333334
