package_name,function_name,is_typed
rex,zero_or_one,FALSE
Rfit,cellx,TRUE
Rfit,confintadjust,FALSE
Rfit,disp,TRUE
Rfit,drop.test,TRUE
Rfit,getScores,TRUE
Rfit,getScoresDeriv,TRUE
Rfit,gettau,FALSE
Rfit,gettauF0,FALSE
Rfit,grad,FALSE
Rfit,hstar,FALSE
Rfit,hstarreadyscr,FALSE
Rfit,jaeckel,TRUE
Rfit,khmat,TRUE
Rfit,kwayr,TRUE
Rfit,looptau,FALSE
Rfit,oneway.rfit,TRUE
Rfit,pairup,FALSE
Rfit,pasteColsRfit,FALSE
Rfit,print.drop.test,FALSE
Rfit,print.oneway.rfit,FALSE
Rfit,print.raov,FALSE
Rfit,print.rfit,FALSE
Rfit,print.summary.oneway.rfit,FALSE
Rfit,print.summary.rfit,FALSE
Rfit,raov,TRUE
Rfit,redmod,TRUE
Rfit,rfit,FALSE
Rfit,rfit.default,TRUE
Rfit,rstudent.rfit,TRUE
Rfit,signedrank,FALSE
Rfit,subsets,TRUE
Rfit,summary.oneway.rfit,FALSE
Rfit,summary.rfit,TRUE
Rfit,taustar,TRUE
Rfit,vcov.rfit,TRUE
Rfit,wald.test.overall,TRUE
Rfit,walsh,TRUE
RhpcBLASctl,blas_get_num_procs,TRUE
RhpcBLASctl,blas_set_num_threads,TRUE
RhpcBLASctl,get_num_cores,TRUE
RhpcBLASctl,get_num_procs,TRUE
RhpcBLASctl,omp_get_max_threads,TRUE
RhpcBLASctl,omp_get_num_procs,TRUE
RhpcBLASctl,omp_set_num_threads,TRUE
rje,%subof%,TRUE
rje,and0,TRUE
rje,armijo,FALSE
rje,coarseLine,FALSE
rje,combinations,TRUE
rje,condition.table,FALSE
rje,condition.table2,FALSE
rje,conditionMatrix,TRUE
rje,conditionTable,FALSE
rje,conditionTable2,TRUE
rje,cubeHelix,FALSE
rje,ddirichlet,FALSE
rje,designMatrix,TRUE
rje,expit,TRUE
rje,fastHadamard,TRUE
rje,fsapply,TRUE
rje,greaterThan,FALSE
rje,indexBox,FALSE
rje,intervention.table,FALSE
rje,interventionMatrix,FALSE
rje,interventionTable,TRUE
rje,is.subset,FALSE
rje,is.wholenumber,TRUE
rje,last,TRUE
rje,logit,TRUE
rje,marginMatrix,TRUE
rje,marginTable,TRUE
rje,or0,FALSE
rje,patternRepeat,FALSE
rje,patternRepeat0,TRUE
rje,powerSet,TRUE
rje,powerSetCond,FALSE
rje,powerSetMat,TRUE
rje,printCount,FALSE
rje,printPercentage,TRUE
rje,propTable,TRUE
rje,quickSort,FALSE
rje,rdirichlet,TRUE
rje,rowMaxs,FALSE
rje,rowMins,TRUE
rje,rprobdist,FALSE
rje,schur,FALSE
rje,setmatch,TRUE
rje,setsetdiff,TRUE
rje,setsetequal,TRUE
rje,subarray,FALSE
rje,subarray<-,FALSE
rje,subsetmatch,TRUE
rje,subsetMatrix,TRUE
rje,subsetOrder,FALSE
rje,subtable,FALSE
rje,subtable<-,FALSE
rje,supersetmatch,FALSE
rlist,[.List,TRUE
rlist,[[.List,TRUE
rlist,[[<-.List,TRUE
rlist,[<-.List,TRUE
rlist,==.List,FALSE
rlist,$<-.List,TRUE
rlist,args_env,TRUE
rlist,args_list,FALSE
rlist,callwith,FALSE
rlist,contains,FALSE
rlist,createCallClosure,TRUE
rlist,createListClosure,TRUE
rlist,dots,TRUE
rlist,getnames,TRUE
rlist,is.empty,TRUE
rlist,is.error,TRUE
rlist,is.formula,TRUE
rlist,lambda,TRUE
rlist,List,TRUE
rlist,List_get,TRUE
rlist,List_get_function,FALSE
rlist,List_set,TRUE
rlist,List_set_function,FALSE
rlist,list.all,TRUE
rlist,list.any,TRUE
rlist,list.append,FALSE
rlist,list.apply,FALSE
rlist,list.cases,TRUE
rlist,list.cbind,TRUE
rlist,list.class,TRUE
rlist,list.clean,TRUE
rlist,list.common,FALSE
rlist,list.count,TRUE
rlist,list.do,TRUE
rlist,list.exclude,TRUE
rlist,list.expand,TRUE
rlist,list.extract,FALSE
rlist,list.filter,TRUE
rlist,list.find,TRUE
rlist,list.findi,TRUE
rlist,list.findi.fun,FALSE
rlist,list.findi.internal,TRUE
rlist,list.first,TRUE
rlist,list.first.fun,FALSE
rlist,list.first.internal,TRUE
rlist,list.flatten,TRUE
rlist,list.group,TRUE
rlist,list.group.internal,TRUE
rlist,list.if,FALSE
rlist,list.insert,FALSE
rlist,list.is,TRUE
rlist,list.is.fun,FALSE
rlist,list.is.internal,TRUE
rlist,list.iter,TRUE
rlist,list.join,TRUE
rlist,list.last,TRUE
rlist,list.load,FALSE
rlist,list.loadfile,FALSE
rlist,list.loadfile.json,FALSE
rlist,list.loadfile.rdata,FALSE
rlist,list.loadfile.rds,FALSE
rlist,list.loadfile.xml,FALSE
rlist,list.loadfile.yaml,FALSE
rlist,list.loadfile.yml,FALSE
rlist,list.map,TRUE
rlist,list.map.fun,FALSE
rlist,list.map.internal,TRUE
rlist,list.maps,FALSE
rlist,list.mapv,TRUE
rlist,list.match,TRUE
rlist,list.merge,TRUE
rlist,list.names,TRUE
rlist,list.order,TRUE
rlist,list.order.internal,TRUE
rlist,list.parse,FALSE
rlist,list.parse.character,TRUE
rlist,list.parse.data.frame,TRUE
rlist,list.parse.default,FALSE
rlist,list.parse.matrix,TRUE
rlist,list.prepend,TRUE
rlist,list.rbind,TRUE
rlist,list.remove,TRUE
rlist,list.reverse,TRUE
rlist,list.sample,TRUE
rlist,list.save,FALSE
rlist,list.savefile.json,FALSE
rlist,list.savefile.rdata,FALSE
rlist,list.savefile.rds,FALSE
rlist,list.savefile.yaml,FALSE
rlist,list.savefile.yml,FALSE
rlist,list.search,TRUE
rlist,list.search.fun,FALSE
rlist,list.select,TRUE
rlist,list.serialize,FALSE
rlist,list.serialize.json,FALSE
rlist,list.skip,TRUE
rlist,list.skipWhile,TRUE
rlist,list.sort,TRUE
rlist,list.stack,FALSE
rlist,list.subset,FALSE
rlist,list.table,TRUE
rlist,list.take,TRUE
rlist,list.takeWhile,TRUE
rlist,list.ungroup,TRUE
rlist,list.unserialize,FALSE
rlist,list.unserialize.json,FALSE
rlist,list.unzip,TRUE
rlist,list.update,TRUE
rlist,list.which,TRUE
rlist,list.while.fun,FALSE
rlist,list.zip,TRUE
rlist,map,TRUE
rlist,ndots,TRUE
rlist,print.List,FALSE
rlist,reduce,TRUE
rlist,set_argnames,TRUE
rlist,setclass,FALSE
rlist,setmembers,FALSE
rlist,setnames,FALSE
rlist,str.List,FALSE
rlist,subset.list,TRUE
rlist,subset.List,FALSE
rlist,summary.List,FALSE
rlist,try_list,FALSE
rlist,tryEval,TRUE
rlist,tryGet,TRUE
rlist,tryWithCondition,TRUE
rmeta,cummeta,TRUE
rmeta,cummeta.summaries,TRUE
rmeta,forestplot,TRUE
rmeta,funnelplot,FALSE
rmeta,funnelplot.default,TRUE
rmeta,funnelplot.meta.DSL,FALSE
rmeta,funnelplot.meta.MH,TRUE
rmeta,funnelplot.meta.summaries,FALSE
rmeta,meta.colors,FALSE
rmeta,meta.DSL,TRUE
rmeta,meta.MH,TRUE
rmeta,meta.summaries,TRUE
rmeta,metaplot,TRUE
rmeta,plot.meta.cum,TRUE
rmeta,plot.meta.DSL,TRUE
rmeta,plot.meta.MH,TRUE
rmeta,plot.meta.summaries,FALSE
rmeta,print.meta.cum,FALSE
rmeta,print.meta.DSL,FALSE
rmeta,print.meta.MH,FALSE
rmeta,print.meta.summaries,FALSE
rmeta,print.summary.meta.cum,FALSE
rmeta,print.summary.meta.DSL,FALSE
rmeta,print.summary.meta.MH,FALSE
rmeta,print.summary.meta.summaries,FALSE
rmeta,summary.meta.cum,TRUE
rmeta,summary.meta.DSL,TRUE
rmeta,summary.meta.MH,TRUE
rmeta,summary.meta.summaries,FALSE
Rmpfr,[.Ncharacter,TRUE
Rmpfr,Ai,TRUE
Rmpfr,all.equal,TRUE
Rmpfr,aperm,FALSE
Rmpfr,aperm.mpfrArray,FALSE
Rmpfr,apply,FALSE
Rmpfr,applyMpfr,FALSE
Rmpfr,as.array.mpfr,FALSE
Rmpfr,as.bigz.mpfr,FALSE
Rmpfr,as.data.frame.Ncharacter,TRUE
Rmpfr,as.matrix.mpfr,FALSE
Rmpfr,atan2,FALSE
Rmpfr,Bernoulli,TRUE
Rmpfr,beta,FALSE
Rmpfr,c.mpfr,TRUE
Rmpfr,cbind,TRUE
Rmpfr,chooseMpfr,TRUE
Rmpfr,chooseMpfr.all,TRUE
Rmpfr,colMeans,FALSE
Rmpfr,colSums,FALSE
Rmpfr,Const,TRUE
Rmpfr,crossprod,FALSE
Rmpfr,dbinom,TRUE
Rmpfr,determinant.mpfrMatrix,FALSE
Rmpfr,dgamma,FALSE
Rmpfr,diag,FALSE
Rmpfr,diag<-,FALSE
Rmpfr,diff.mpfr,FALSE
Rmpfr,dnorm,TRUE
Rmpfr,doExtras,FALSE
Rmpfr,dpois,TRUE
Rmpfr,Ei,FALSE
Rmpfr,erf,FALSE
Rmpfr,erfc,FALSE
Rmpfr,factorial,TRUE
Rmpfr,factorialMpfr,TRUE
Rmpfr,format,TRUE
Rmpfr,formatAlign,TRUE
Rmpfr,formatBin,TRUE
Rmpfr,formatDec,TRUE
Rmpfr,formatHex,TRUE
Rmpfr,formatMpfr,TRUE
Rmpfr,formatN.mpfr,TRUE
Rmpfr,getD,TRUE
Rmpfr,getPrec,TRUE
Rmpfr,head,FALSE
Rmpfr,hjkMpfr,TRUE
Rmpfr,hypot,FALSE
Rmpfr,igamma,FALSE
Rmpfr,integrateR,FALSE
Rmpfr,is.whole.mpfr,TRUE
Rmpfr,j0,FALSE
Rmpfr,j1,TRUE
Rmpfr,jn,TRUE
Rmpfr,lbeta,FALSE
Rmpfr,Li2,FALSE
Rmpfr,matrix.mpfr,FALSE
Rmpfr,mean,TRUE
Rmpfr,median,FALSE
Rmpfr,mkDet,FALSE
Rmpfr,mpfr,FALSE
Rmpfr,mpfr_default_prec,FALSE
Rmpfr,mpfr.Bcharacter,TRUE
Rmpfr,mpfr.bigq,FALSE
Rmpfr,mpfr.bigz,FALSE
Rmpfr,mpfr.default,TRUE
Rmpfr,mpfr.is.0,FALSE
Rmpfr,mpfr.is.integer,FALSE
Rmpfr,mpfr.mpfr,FALSE
Rmpfr,mpfr.Ncharacter,TRUE
Rmpfr,mpfr.NULL,FALSE
Rmpfr,mpfr2array,TRUE
Rmpfr,mpfrArray,FALSE
Rmpfr,mpfrImport,FALSE
Rmpfr,mpfrIs0,TRUE
Rmpfr,mpfrVersion,TRUE
Rmpfr,mpfrXport,FALSE
Rmpfr,norm,FALSE
Rmpfr,optimizeR,FALSE
Rmpfr,outer,TRUE
Rmpfr,pbetaI,FALSE
Rmpfr,pm.ok.base,FALSE
Rmpfr,pmax,TRUE
Rmpfr,pmin,TRUE
Rmpfr,pnorm,FALSE
Rmpfr,pochMpfr,TRUE
Rmpfr,print.integrateR,FALSE
Rmpfr,print.mpfr,TRUE
Rmpfr,print.mpfr1,FALSE
Rmpfr,print.mpfrArray,FALSE
Rmpfr,print.Ncharacter,FALSE
Rmpfr,print.summaryMpfr,FALSE
Rmpfr,quantile,FALSE
Rmpfr,rbind,TRUE
Rmpfr,rep.mpfr,TRUE
Rmpfr,roundMpfr,TRUE
Rmpfr,rowMeans,FALSE
Rmpfr,rowSums,FALSE
Rmpfr,sapplyMpfr,FALSE
Rmpfr,scale.mpfrMatrix,FALSE
Rmpfr,seqMpfr,TRUE
Rmpfr,sprintfMpfr,TRUE
Rmpfr,stats__quantile.default,FALSE
Rmpfr,str.mpfr,TRUE
Rmpfr,sumBinomMpfr,FALSE
Rmpfr,sumBinomMpfr.v1,FALSE
Rmpfr,sumBinomMpfr.v2,FALSE
Rmpfr,summary,FALSE
Rmpfr,t,FALSE
Rmpfr,t.mpfr,FALSE
Rmpfr,t.mpfrMatrix,FALSE
Rmpfr,tail,FALSE
Rmpfr,tcrossprod,FALSE
Rmpfr,toNum,TRUE
Rmpfr,unique,FALSE
Rmpfr,unique.mpfr,FALSE
Rmpfr,unirootR,FALSE
Rmpfr,unlistMpfr,FALSE
Rmpfr,y0,TRUE
Rmpfr,y1,FALSE
Rmpfr,yn,TRUE
Rmpfr,zeta,TRUE
RNetCDF,att.copy.nc,FALSE
RNetCDF,att.delete.nc,FALSE
RNetCDF,att.get.nc,FALSE
RNetCDF,att.inq.nc,FALSE
RNetCDF,att.put.nc,FALSE
RNetCDF,att.rename.nc,FALSE
RNetCDF,close.nc,FALSE
RNetCDF,create.nc,FALSE
RNetCDF,dim.def.nc,FALSE
RNetCDF,dim.inq.nc,FALSE
RNetCDF,dim.rename.nc,FALSE
RNetCDF,file.inq.nc,FALSE
RNetCDF,grp.def.nc,FALSE
RNetCDF,grp.find,FALSE
RNetCDF,grp.inq.nc,FALSE
RNetCDF,grp.rename.nc,FALSE
RNetCDF,open.nc,FALSE
RNetCDF,print_att,TRUE
RNetCDF,print_grp,TRUE
RNetCDF,print.nc,FALSE
RNetCDF,read.nc,FALSE
RNetCDF,sync.nc,FALSE
RNetCDF,type.def.nc,FALSE
RNetCDF,type.inq.nc,FALSE
RNetCDF,utcal.nc,FALSE
RNetCDF,utinit.nc,FALSE
RNetCDF,utinvcal.nc,FALSE
RNetCDF,var.def.nc,FALSE
RNetCDF,var.get.nc,FALSE
RNetCDF,var.inq.nc,FALSE
RNetCDF,var.put.nc,FALSE
RNetCDF,var.rename.nc,FALSE
rpart,descendants,TRUE
rpart,formatg,TRUE
rpart,importance,TRUE
rpart,labels.rpart,TRUE
rpart,meanvar,FALSE
rpart,meanvar.rpart,TRUE
rpart,model.frame.rpart,FALSE
rpart,na.rpart,FALSE
rpart,node.match,TRUE
rpart,path.rpart,TRUE
rpart,plot.rpart,TRUE
rpart,plotcp,FALSE
rpart,post,FALSE
rpart,post.rpart,FALSE
rpart,pred.rpart,TRUE
rpart,predict.rpart,TRUE
rpart,print.rpart,TRUE
rpart,printcp,TRUE
rpart,prune,FALSE
rpart,prune.rpart,TRUE
rpart,residuals.rpart,TRUE
rpart,roc.rpart,FALSE
rpart,rpart,TRUE
rpart,rpart.anova,FALSE
rpart,rpart.branch,TRUE
rpart,rpart.class,FALSE
rpart,rpart.control,TRUE
rpart,rpart.exp,TRUE
rpart,rpart.matrix,TRUE
rpart,rpart.poisson,FALSE
rpart,rpartcallback,TRUE
rpart,rpartco,TRUE
rpart,rsq.rpart,TRUE
rpart,snip.rpart,TRUE
rpart,snip.rpart.mouse,FALSE
rpart,string.bounding.box,TRUE
rpart,summary.rpart,TRUE
rpart,text.rpart,TRUE
rpart,tree.depth,TRUE
rpart,xpred.rpart,TRUE
rprojroot,|.root_criterion,FALSE
rprojroot,as.root_criterion,FALSE
rprojroot,as.root_criterion.character,FALSE
rprojroot,as.root_criterion.default,FALSE
rprojroot,as.root_criterion.root_criterion,FALSE
rprojroot,check_testfun,FALSE
rprojroot,find_package_root_file,FALSE
rprojroot,find_remake_root_file,FALSE
rprojroot,find_root,FALSE
rprojroot,find_root_file,FALSE
rprojroot,find_rstudio_root_file,FALSE
rprojroot,find_testthat_root_file,FALSE
rprojroot,format_lines,FALSE
rprojroot,format.root_criterion,FALSE
rprojroot,get_root_desc,FALSE
rprojroot,get_start_path,FALSE
rprojroot,has_dir,FALSE
rprojroot,has_dirname,FALSE
rprojroot,has_file,FALSE
rprojroot,has_file_pattern,FALSE
rprojroot,is_dir,FALSE
rprojroot,is_root,FALSE
rprojroot,is.root_criterion,FALSE
rprojroot,list_files,FALSE
rprojroot,make_find_root_file,FALSE
rprojroot,make_fix_root_file,FALSE
rprojroot,match_contents,FALSE
rprojroot,print.root_criterion,FALSE
rprojroot,root_criterion,FALSE
rprojroot,str.root_criteria,FALSE
rprojroot,thisfile,FALSE
rprojroot,thisfile_knit,FALSE
rprojroot,thisfile_r,FALSE
rprojroot,thisfile_rscript,FALSE
rprojroot,thisfile_source,FALSE
rrcov,arpLim,TRUE
rrcov,biplot,TRUE
rrcov,classSVD,FALSE
rrcov,Cov,FALSE
rrcov,CovClassic,TRUE
rrcov,CovControlMcd,TRUE
rrcov,CovControlMest,TRUE
rrcov,CovControlMMest,TRUE
rrcov,CovControlMrcd,TRUE
rrcov,CovControlMve,TRUE
rrcov,CovControlOgk,TRUE
rrcov,CovControlSde,TRUE
rrcov,CovControlSest,TRUE
rrcov,CovMcd,TRUE
rrcov,covMest,FALSE
rrcov,CovMest,TRUE
rrcov,CovMMest,TRUE
rrcov,CovMrcd,TRUE
rrcov,CovMve,TRUE
rrcov,covMWcd,TRUE
rrcov,CovOgk,TRUE
rrcov,covRob.control,FALSE
rrcov,CovRobust,TRUE
rrcov,CovSde,TRUE
rrcov,CovSest,TRUE
rrcov,csolve,TRUE
rrcov,donostah,FALSE
rrcov,erho,TRUE
rrcov,erhoLim,TRUE
rrcov,erhoLimD,TRUE
rrcov,extradir,FALSE
rrcov,getCenter,TRUE
rrcov,getCorr,TRUE
rrcov,getCov,TRUE
rrcov,getData,TRUE
rrcov,getDet,TRUE
rrcov,getDistance,TRUE
rrcov,getEigenvalues,TRUE
rrcov,getEllipse,FALSE
rrcov,getEvals,TRUE
rrcov,getFlag,FALSE
rrcov,getLoadings,TRUE
rrcov,getMeth,TRUE
rrcov,getPrcomp,TRUE
rrcov,getQuan,FALSE
rrcov,getRaw,FALSE
rrcov,getScale,FALSE
rrcov,getScores,TRUE
rrcov,getSdev,TRUE
rrcov,getShape,TRUE
rrcov,isClassic,TRUE
rrcov,isSingular,TRUE
rrcov,iterM,TRUE
rrcov,kernelEVD,FALSE
rrcov,label,TRUE
rrcov,label.dd,TRUE
rrcov,LdaClassic,FALSE
rrcov,LdaClassic.default,FALSE
rrcov,LdaClassic.formula,TRUE
rrcov,LdaPP,FALSE
rrcov,LdaPP.default,FALSE
rrcov,LdaPP.formula,TRUE
rrcov,Linda,FALSE
rrcov,Linda.default,FALSE
rrcov,Linda.formula,TRUE
rrcov,mtxconfusion,TRUE
rrcov,myPcaPrint,TRUE
rrcov,myscreeplot,TRUE
rrcov,pca.ddplot,TRUE
rrcov,pca.distances,TRUE
rrcov,pca.distplot,TRUE
rrcov,pca.scoreplot,TRUE
rrcov,PcaClassic,FALSE
rrcov,PcaClassic.default,FALSE
rrcov,PcaClassic.formula,TRUE
rrcov,PcaCov,FALSE
rrcov,PcaCov.default,FALSE
rrcov,PcaCov.formula,TRUE
rrcov,PcaGrid,FALSE
rrcov,PcaGrid.default,FALSE
rrcov,PcaGrid.formula,TRUE
rrcov,PcaHubert,FALSE
rrcov,PcaHubert.default,FALSE
rrcov,PcaHubert.formula,TRUE
rrcov,PcaLocantore,FALSE
rrcov,PcaLocantore.default,FALSE
rrcov,PcaLocantore.formula,TRUE
rrcov,PcaProj,FALSE
rrcov,PcaProj.default,FALSE
rrcov,PcaProj.formula,FALSE
rrcov,plot,TRUE
rrcov,predict,TRUE
rrcov,print.wcov,FALSE
rrcov,psi,TRUE
rrcov,QdaClassic,FALSE
rrcov,QdaClassic.default,FALSE
rrcov,QdaClassic.formula,TRUE
rrcov,QdaCov,FALSE
rrcov,QdaCov.default,FALSE
rrcov,QdaCov.formula,TRUE
rrcov,restimate,TRUE
rrcov,scorePlot,TRUE
rrcov,screeplot,TRUE
rrcov,simulateChi2,FALSE
rrcov,spatial.median,TRUE
rrcov,sqrtm,FALSE
rrcov,summary,TRUE
rrcov,T2.test,FALSE
rrcov,T2.test.default,FALSE
rrcov,T2.test.formula,TRUE
rrcov,transform.ilr,FALSE
rrcov,unimcd,FALSE
rrcov,vecnorm,FALSE
rrcov,vt,TRUE
rrcov,Wilks.test,FALSE
rrcov,Wilks.test.data.frame,TRUE
rrcov,Wilks.test.default,TRUE
rrcov,Wilks.test.formula,TRUE
rrcov,Wilks.test.matrix,TRUE
rrcov,wt,TRUE
rsample,[.rset,FALSE
rsample,add_class,TRUE
rsample,add_data,FALSE
rsample,add_id,FALSE
rsample,add_resample_id,TRUE
rsample,add_rset_class,FALSE
rsample,add_rsplit_class,FALSE
rsample,add_vfolds,FALSE
rsample,analysis,TRUE
rsample,apparent,TRUE
rsample,arrange.rset,FALSE
rsample,as.data.frame.rsplit,TRUE
rsample,as.integer.rsplit,TRUE
rsample,assessment,TRUE
rsample,bca_calc,FALSE
rsample,boot_complement,FALSE
rsample,boot_splits,TRUE
rsample,bootstraps,TRUE
rsample,caret2rsample,FALSE
rsample,change_class,FALSE
rsample,check_num_resamples,FALSE
rsample,check_rset,FALSE
rsample,check_tidy,FALSE
rsample,check_tidy_names,FALSE
rsample,complement,FALSE
rsample,complement.apparent_split,FALSE
rsample,complement.boot_split,TRUE
rsample,complement.group_vfold_split,TRUE
rsample,complement.loo_split,FALSE
rsample,complement.mc_split,TRUE
rsample,complement.rof_split,FALSE
rsample,complement.val_split,FALSE
rsample,complement.vfold_split,TRUE
rsample,dim_rset,FALSE
rsample,dim.rsplit,FALSE
rsample,extract_int,FALSE
rsample,filter.rset,FALSE
rsample,form_pred,TRUE
rsample,format_n,FALSE
rsample,gather.rset,TRUE
rsample,get_p0,FALSE
rsample,group_vfold_cv,TRUE
rsample,group_vfold_splits,TRUE
rsample,has_dots,FALSE
rsample,initial_split,TRUE
rsample,initial_time_split,TRUE
rsample,inside_resample,FALSE
rsample,int_bca,FALSE
rsample,int_pctl,FALSE
rsample,int_t,FALSE
rsample,is_rset,TRUE
rsample,labels.rset,FALSE
rsample,labels.rsplit,TRUE
rsample,labels.vfold_cv,TRUE
rsample,loo_cv,TRUE
rsample,make_splits,FALSE
rsample,make_strata,TRUE
rsample,map_attr,FALSE
rsample,map_rset_method,FALSE
rsample,map_rsplit_method,FALSE
rsample,maybe_rset,TRUE
rsample,mc_complement,FALSE
rsample,mc_cv,TRUE
rsample,mc_splits,TRUE
rsample,merge_lists,FALSE
rsample,mutate.rset,FALSE
rsample,names0,TRUE
rsample,nested_cv,TRUE
rsample,new_rset,TRUE
rsample,new_stats,FALSE
rsample,obj_sum.rsplit,FALSE
rsample,pctl_single,FALSE
rsample,populate,FALSE
rsample,populate.rset,TRUE
rsample,populate.rsplit,TRUE
rsample,pretty.apparent,FALSE
rsample,pretty.bootstraps,FALSE
rsample,pretty.group_vfold_cv,FALSE
rsample,pretty.loo_cv,FALSE
rsample,pretty.mc_cv,FALSE
rsample,pretty.nested_cv,FALSE
rsample,pretty.rolling_origin,FALSE
rsample,pretty.validation_split,FALSE
rsample,pretty.vfold_cv,FALSE
rsample,print.apparent,FALSE
rsample,print.bootstraps,FALSE
rsample,print.group_vfold_cv,FALSE
rsample,print.loo_cv,FALSE
rsample,print.mc_cv,FALSE
rsample,print.nested_cv,FALSE
rsample,print.rolling_origin,FALSE
rsample,print.rsplit,FALSE
rsample,print.validation_split,FALSE
rsample,print.vfold_cv,FALSE
rsample,register_s3_method,TRUE
rsample,rename.rset,FALSE
rsample,reset_rset,FALSE
rsample,rm_out,FALSE
rsample,rolling_origin,TRUE
rsample,rsample2caret,FALSE
rsample,rsplit,TRUE
rsample,select.rset,TRUE
rsample,slice.rset,FALSE
rsample,strat_sample,FALSE
rsample,strata_check,TRUE
rsample,t_single,FALSE
rsample,testing,TRUE
rsample,tidy_wrap,FALSE
rsample,tidy.nested_cv,FALSE
rsample,tidy.rset,TRUE
rsample,tidy.rsplit,TRUE
rsample,tidy.vfold_cv,TRUE
rsample,training,TRUE
rsample,type_sum.rsplit,FALSE
rsample,validation_split,FALSE
rsample,vfold_complement,FALSE
rsample,vfold_cv,TRUE
rsample,vfold_splits,TRUE
rsdmx,addLabels.SDMXData,FALSE
rsdmx,addSDMXServiceProvider,TRUE
rsdmx,as.data.frame.SDMXAllCompactData,FALSE
rsdmx,as.data.frame.SDMXCodelists,FALSE
rsdmx,as.data.frame.SDMXCompactData,FALSE
rsdmx,as.data.frame.SDMXComponents,FALSE
rsdmx,as.data.frame.SDMXConcepts,FALSE
rsdmx,as.data.frame.SDMXCrossSectionalData,FALSE
rsdmx,as.data.frame.SDMXDataFlows,FALSE
rsdmx,as.data.frame.SDMXDataStructures,FALSE
rsdmx,as.data.frame.SDMXGenericData,FALSE
rsdmx,as.data.frame.SDMXMessageGroup,FALSE
rsdmx,as.data.frame.SDMXOrganisationSchemes,FALSE
rsdmx,as.data.frame.SDMXServiceProviders,FALSE
rsdmx,as.data.frame.SDMXStructureSpecificData,FALSE
rsdmx,as.data.frame.SDMXStructureSpecificTimeSeriesData,FALSE
rsdmx,as.data.frame.SDMXUtilityData,FALSE
rsdmx,attributes.SDMXComponents,FALSE
rsdmx,class.SDMXMessageGroup,FALSE
rsdmx,codelists.SDMXCodelists,FALSE
rsdmx,concepts.SDMXConcepts,FALSE
rsdmx,conceptSchemes.SDMXConcepts,FALSE
rsdmx,dataflows.SDMXDataFlows,FALSE
rsdmx,datastructures.SDMXDataStructures,FALSE
rsdmx,dimensions.SDMXComponents,FALSE
rsdmx,dsdRef.SDMXData,FALSE
rsdmx,encodeSDMXOutput,FALSE
rsdmx,findNamespace,FALSE
rsdmx,findSDMXServiceProvider,FALSE
rsdmx,getNamespaces,TRUE
rsdmx,getRegistryInterfaceResult,FALSE
rsdmx,getSDMXServiceProviders,FALSE
rsdmx,getSoapRequestResult,FALSE
rsdmx,getStructureType,FALSE
rsdmx,isRegistryInterfaceEnvelope,FALSE
rsdmx,isSoapRequestEnvelope,FALSE
rsdmx,namespaces.SDMX,FALSE
rsdmx,organisation.SDMXOrganisation,FALSE
rsdmx,organisationSchemes.SDMXOrganisationSchemes,FALSE
rsdmx,primarymeasure.SDMXComponents,FALSE
rsdmx,readSDMX,FALSE
rsdmx,saveSDMX,TRUE
rsdmx,SDMX,TRUE
rsdmx,SDMXAgency,FALSE
rsdmx,SDMXAgencyScheme,FALSE
rsdmx,SDMXAttribute,FALSE
rsdmx,SDMXCode,FALSE
rsdmx,SDMXCodelist,FALSE
rsdmx,SDMXCodelists,FALSE
rsdmx,SDMXCompactData,FALSE
rsdmx,SDMXComponents,FALSE
rsdmx,SDMXConcept,FALSE
rsdmx,SDMXConcepts,FALSE
rsdmx,SDMXConceptScheme,FALSE
rsdmx,SDMXCrossSectionalData,FALSE
rsdmx,SDMXData,TRUE
rsdmx,SDMXDataFlow,FALSE
rsdmx,SDMXDataFlows,FALSE
rsdmx,SDMXDataStructure,FALSE
rsdmx,SDMXDataStructureDefinition,FALSE
rsdmx,SDMXDataStructures,FALSE
rsdmx,SDMXDimension,FALSE
rsdmx,SDMXDotStatRequestBuilder,TRUE
rsdmx,SDMXFooter,FALSE
rsdmx,SDMXFooterMessage,FALSE
rsdmx,SDMXGenericData,FALSE
rsdmx,SDMXHeader,FALSE
rsdmx,SDMXMessageGroup,TRUE
rsdmx,SDMXOrganisation,FALSE
rsdmx,SDMXOrganisationSchemes,FALSE
rsdmx,SDMXPrimaryMeasure,FALSE
rsdmx,SDMXRequestBuilder,TRUE
rsdmx,SDMXRequestParams,TRUE
rsdmx,SDMXREST20RequestBuilder,TRUE
rsdmx,SDMXREST21RequestBuilder,TRUE
rsdmx,SDMXSchema,TRUE
rsdmx,SDMXServiceProvider,TRUE
rsdmx,SDMXServiceProviders,FALSE
rsdmx,SDMXStructureSpecificData,FALSE
rsdmx,SDMXStructureSpecificTimeSeriesData,FALSE
rsdmx,SDMXStructureType,TRUE
rsdmx,SDMXTimeDimension,FALSE
rsdmx,SDMXType,TRUE
rsdmx,SDMXUtilityData,FALSE
rsdmx,setDSD,FALSE
rsdmx,setSDMXServiceProviders,TRUE
rsdmx,timedimension.SDMXComponents,FALSE
rsdmx,type.SDMXStructureType,FALSE
rsdmx,type.SDMXType,FALSE
rsdmx,version.SDMXSchema,FALSE
rsm,[.coded.data,TRUE
rsm,as.coded.data,TRUE
rsm,bbd,TRUE
